_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
1018,15949,57131,sun yat sen university,guangzhou,Guangdong Province,china,http://www.sysu.edu.cn,national sun yat sen university,guangzhou,,china,126
1019,15949,40582,sun yat sen university,guangzhou,Guangdong Province,china,http://www.sysu.edu.cn,sun yat sen university,guangzhou,guangdong,china,sysu
1020,15971,56459,superior university,lahore,Punjab,pakistan,http://www.superior.edu.pk,superior university,lahore,,pakistan,superior
1021,16017,31377,swansea university,swansea,,united kingdom,http://www2.swan.ac.uk,swansea university,swansea,wales,united kingdom,swansea
1022,16022,25686,swinburne university technology,hawthorn,Victoria,australia,http://www.swinburne.edu.au/,swinburne university,melbourne,vic,australia,swin
1023,16026,29522,university southern denmark,odense,,denmark,http://www.sdu.dk,university southern denmark,odense,,denmark,sdu
1024,16026,15949,university southern denmark,odense,,denmark,http://www.sdu.dk,university southern denmark,odense,,denmark,sdu
1025,16026,25070,university southern denmark,odense,,denmark,http://www.sdu.dk,university southern denmark,odense,danmark,denmark,sdu
1026,16026,20544,university southern denmark,odense,,denmark,http://www.sdu.dk,university southern denmark,sonderborg,,denmark,sdu
1027,16053,58599,t. a. pai management institute,manipal,Karnataka,india,http://www.tapmi.edu.in/,t. a. pai management institute,manipal,,india,tapmi
1028,16075,25586,tainan national university arts,tainan,,taiwan,http://www.tnnua.edu.tw,national university tainan,tainan city,,taiwan,gmail
1029,16139,37274,tampere university applied sciences,tampere,,finland,http://www.tamk.fi,university tampere,.,,finland,innotiimi
1030,16140,10495,tampere university technology,tampere,,finland,http://www.tut.fi,tampere university technology,tampere,,finland,tut
1031,16140,37274,tampere university technology,tampere,,finland,http://www.tut.fi,university tampere,.,,finland,innotiimi
1032,16141,10495,university tampere,tampere,,finland,http://www.uta.fi,tampere university technology,tampere,,finland,tut
1033,16141,37274,university tampere,tampere,,finland,http://www.uta.fi,university tampere,.,,finland,innotiimi
1034,16239,23340,technion israel institute technology,haifa,,israel,http://www.technion.ac.il,israel institute technology,haifa,,israel,technion
1035,16239,2074,technion israel institute technology,haifa,,israel,http://www.technion.ac.il,technion israel institute technology,technion city,haifa,israel,technion
1036,16249,59406,tu dortmund university,dortmund,North Rhine-Westphalia,germany,http://www.tu-dortmund.de,tu dortmund university,dortmund,,germany,tu-dortmund
1037,16252,38728,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,,germany,vub
1038,16252,41922,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,,germany,uni-hamburg
1039,16252,53513,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,hamburg,germany,uni-hamburg
1040,16252,56644,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,hamburg,germany,uni-hamburg
1041,16252,4340,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,hamburg university,friedrichshafen,,germany,zeppelin-university
1042,16252,56306,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,hamburg university,hamburg,,germany,gmail
1043,16252,41301,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,,germany,uni-hamburg
1044,16252,40786,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,,germany,uni-hamburg
1045,16252,8247,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,,germany,uni-hamburg
1046,16252,57372,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university hamburg,hamburg,,germany,uni-hamburg
1047,16256,55658,vienna university technology,wien,Vienna,austria,http://www.tuwien.ac.at,vienna university technology,vienna,,austria,tuwien
1048,16256,59379,vienna university technology,wien,Vienna,austria,http://www.tuwien.ac.at,university vienna,wien,,austria,univie
1049,16256,58754,vienna university technology,wien,Vienna,austria,http://www.tuwien.ac.at,university vienna,vienna,,austria,univie
1050,16256,15196,vienna university technology,wien,Vienna,austria,http://www.tuwien.ac.at,university vienna,vienna,,austria,univie
1051,16258,31603,eindhoven university technology,eindhoven,,netherlands,http://www.tue.nl,eindhoven university technology,eindhoven,,netherlands,tue
1052,16261,40970,technological university philippines,manila,"First District, Metro Manila",philippines,http://www.tup.edu.ph,university philippines,quezon city,,philippines,up
1053,16261,59139,technological university philippines,manila,"First District, Metro Manila",philippines,http://www.tup.edu.ph,university philippines,quezon city,,philippines,up
1054,16310,18127,tel aviv university,ramat aviv,,israel,http://www.tau.ac.il,tel aviv university,tel aviv,,israel,tau
1055,16310,7421,tel aviv university,ramat aviv,,israel,http://www.tau.ac.il,tel aviv university,tel aviv,,israel,tau
1056,16310,56675,tel aviv university,ramat aviv,,israel,http://www.tau.ac.il,tel aviv university,tel aviv,,israel,tau
1057,16310,9850,tel aviv university,ramat aviv,,israel,http://www.tau.ac.il,tel aviv university,haifa,,israel,tau
1058,16310,9478,tel aviv university,ramat aviv,,israel,http://www.tau.ac.il,tel aviv university,tel aviv,,israel,tau
1059,16314,58745,institut mines telecom telecom bretagne,brest,Cedex 03,france,http://www.telecom-bretagne.eu,institut mines telecom,evry,,france,eu
1060,16315,58745,institut mines telecom graduate engineering school information communication technologies telecom paris tech,paris,Cedex 13,france,http://www.telecom-paristech.fr,institut mines telecom,evry,,france,eu
1061,16316,58745,institut mines telecom telecom sudparis,evry,Cedex,france,http://www.telecom-sudparis.eu/,institut mines telecom,evry,,france,eu
1062,16370,56037,academic college tel aviv yaffo,tel aviv,,israel,http://www.mta.ac.il,academic college tel aviv yaffo,?,,israel,mta
1063,16377,57250,american university cairo,new cairo,,egypt,http://www.aucegypt.edu,cairo university,giza,,egypt,yahoo
1064,16398,58967,australian national university,canberra,ACT,australia,http://www.anu.edu.au,australian national university,canberra,act,australia,bigpond
1065,16398,16629,australian national university,canberra,ACT,australia,http://www.anu.edu.au,australian national university,canberra,act,australia,anu
1066,16398,39823,australian national university,canberra,ACT,australia,http://www.anu.edu.au,australian national university,canberra,,australia,anu
1067,16398,11824,australian national university,canberra,ACT,australia,http://www.anu.edu.au,australian national university,canberra,act,australia,anu
1068,16398,1593,australian national university,canberra,ACT,australia,http://www.anu.edu.au,australian national university,canberra,act,australia,gmail
1069,16408,59371,catholic university korea,bucheon,Gyeonggi-do,south korea,http://www.catholic.ac.kr,korea university,seoul,,south korea,korea
1070,16408,3711,catholic university korea,bucheon,Gyeonggi-do,south korea,http://www.catholic.ac.kr,korea university,seoul,,south korea,korea
1071,16408,24053,catholic university korea,bucheon,Gyeonggi-do,south korea,http://www.catholic.ac.kr,korea university,seoul,,south korea,korea
1072,16408,52186,catholic university korea,bucheon,Gyeonggi-do,south korea,http://www.catholic.ac.kr,korea university,seoul,,south korea,gmail
1073,16408,34823,catholic university korea,bucheon,Gyeonggi-do,south korea,http://www.catholic.ac.kr,korea university,seoul,,south korea,korea
1074,16408,45214,catholic university korea,bucheon,Gyeonggi-do,south korea,http://www.catholic.ac.kr,korea university,seoul,,south korea,hotmail
1075,16414,54341,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,shatin,new territories,hong kong,cuhk
1076,16414,17368,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,hong kong,p. r. china,hong kong,cuhk
1077,16414,7910,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,shatin,nt,hong kong,cuhk
1078,16414,1288,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,shatin,,hong kong,cuhk
1079,16414,29548,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,shatin,n.t.,hong kong,cuhk
1080,16414,1723,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,shatin,,hong kong,cuhk
1081,16414,56680,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,hong kong,,hong kong,cuhk
1082,16414,4475,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,hong kong,,hong kong,cuhk
1083,16416,5572,city university london,london,,united kingdom,http://www.city.ac.uk,city university london,london,,united kingdom,city
1084,16416,7908,city university london,london,,united kingdom,http://www.city.ac.uk,university london,egham,surrey,united kingdom,rhul
1085,16416,55361,city university london,london,,united kingdom,http://www.city.ac.uk,cass business school city university london,london,,united kingdom,city
1086,16416,29063,city university london,london,,united kingdom,http://www.city.ac.uk,cass business school city university london,london,,united kingdom,city
1087,16416,11411,city university london,london,,united kingdom,http://www.city.ac.uk,university london,egham,surrey,united kingdom,rhul
1088,16416,9678,city university london,london,,united kingdom,http://www.city.ac.uk,cass business school city university london,london,,united kingdom,city
1089,16416,15730,city university london,london,,united kingdom,http://www.city.ac.uk,city university london,london,,united kingdom,ethz
