_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
902,1765,23537,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
903,1765,41791,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,gmail.com
904,1765,11654,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
905,1765,17623,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
906,1765,10512,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
907,1765,2852,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
908,1765,7937,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
909,1765,59428,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,gmail.com
910,1765,54629,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,gmail.com
911,1765,13048,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
912,1765,26166,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
913,1765,23130,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
914,1765,473,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
915,1765,12461,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
916,1765,46416,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
917,1765,10851,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
918,1765,7475,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
919,1765,59432,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.net
920,1765,56718,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
921,1765,38884,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
922,1765,15475,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
930,1788,48517,brown university,providence,rhode island,united states,http://www.brown.edu,brown university,providence,rhode island,united states,brown.edu
933,1798,19547,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/,bryant university,smithfield,rhode island,united states,bryant.edu
934,1798,11565,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/,bryant university,smithfield,rhode island,united states,bryant.edu
935,1798,41236,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/,bryant university,smithfield,rhode island,united states,bryant.edu
936,1798,17901,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/,bryant university,smithfield,rhode island,united states,bryant.edu
937,1810,57721,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu,bucknell university,lewisburg,pennsylvania,united states,bucknell.edu
938,1810,6139,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu,bucknell university,lewisburg,pennsylvania,united states,Bucknell.edu
939,1810,5079,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu,bucknell university,lewisburg,pennsylvania,united states,bucknell.edu
940,1810,2729,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu,bucknell university,lewisburg,pennsylvania,united states,bucknell.edu
941,1810,28214,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu,bucknell university,lewisburg,pennsylvania,united states,bucknell.edu
943,1857,1369,butler university,indianapolis,indiana,united states,http://www.butler.edu,butler university,indianapolis,indiana,united states,butler.edu
949,1897,43080,california institute technology,pasadena,california,united states,http://www.caltech.edu,california institute technology,pasadena,california,united states,gmail.com
950,1900,4465,california lutheran university,thousand oaks,california,united states,http://www.callutheran.edu,california lutheran university,thousand oaks,california,united states,callutheran.edu
951,1900,7882,california lutheran university,thousand oaks,california,united states,http://www.callutheran.edu,california lutheran university,thousand oaks,california,united states,callutheran.edu
957,1904,25091,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu,california polytechnic state university,san luis obispo,california,united states,calpoly.edu
963,1904,33931,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu,cal poly san luis obispo,san luis obispo,california,united states,calpoly.edu
968,1904,8640,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu,california polytechnic state university san luis obispo,san luis obispo,california,united states,calpoly.edu
