person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
56690,leeds university business school,leeds,west yorks,united kingdom,lubs.leeds.ac.uk,leeds
56693,evandeveen,rotterdam,,netherlands,evandeveen.nl,evandeveen
56694,university washington,seattle,washington,united states,uw.edu,uw
56695,wilfrid laurier university,brantford,on,canada,wlu.ca,wlu
56696,university tennessee knoxville,knoxville,tennessee,united states,utk.edu,utk
56697,wu vienna,vienna,,austria,chello.at,chello
56698,university liege,liege,,belgium,ulg.ac.be,ulg
56700,grenoble ecole de management,grenoble,,france,gmail.com,gmail
56708,university arkansas,fayetteville,arkansas,united states,uark.edu,uark
56709,concordia university,toronto,on,canada,concordia.edu,concordia
56710,fielding graduate institute,playa del rey,california,united states,matherconsulting.com,matherconsulting
56711,shin kong wu ho su memorial hospital,taipei,,taiwan,msa.hinet.net,hinet
56712,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
56715,federal university bahia,salvador,bahia,brazil,uol.com.br,uol
56716,university iowa,iowa city,iowa,united states,uiowa.edu,uiowa
56717,southern cross university,brisbane,qld,australia,scu.edu.au,scu
56718,brigham young university,provo,utah,united states,byu.edu,byu
56725,nhh norwegian school econ bus adm,bergen,,norway,nhh.no,nhh
56726,nhh norwegian school econ bus adm,bergen,norway,norway,nhh.no,nhh
56728,nova university lisbon,lisboa,,portugal,novasbe.pt,novasbe
56730,university melbourne,carlton,,australia,gmail.com,gmail
56733,university new south wales,sydney,nsw,australia,student.unsw.edu.au,unsw
56734,east west university,dhaka,,bangladesh,gmail.com,gmail
56735,target resource pvt ltd,nugegoda,,sri lanka,yahoo.com,yahoo
56736,university pennsylvania,philadelphia,pennsylvania,united states,sp2.upenn.edu,upenn
56737,university pennsylvania,newtown square,pennsylvania,united states,sas.upenn.edu,upenn
56739,san francisco state university,san francisco,california,united states,sfsu.edu,sfsu
56741,indian institute management kashipur,kashipur,uttarakhand,india,iimkashipur.ac.in,iimkashipur
56742,australian national university,canberra,act,australia,anu.edu.au,anu
56746,university st andrews,st andrews,fife,united kingdom,st-andrews.ac.uk,st-andrews
56747,nanyang technological university,singapore,,singapore,e.ntu.edu.sg,ntu
56752,linkoping university,linkoping,,sweden,liu.se,liu
56754,fors marsh group,arlington,virginia,united states,forsmarshgroup.com,forsmarshgroup
56755,fors marsh group,arlington,virginia,united states,forsmarshgroup.com,forsmarshgroup
56757,rwth aachen university,aachen,,germany,win.rwth-aachen.de,rwth-aachen
56758,shanghai university finance and economics,shanghai,,china,mail.shufe.edu.cn,shufe
56759,ghent university,ghent,,belgium,ugent.be,ugent
56760,ghent university,ghent,,belgium,ugent.be,ugent
56762,grenoble ecole de management,grenoble,,france,grenoble-em.com,grenoble-em
56763,university amsterdam,amsterdam,other / non-us,netherlands,uva.nl,uva
56765,aalto university,helsinki,,finland,aalto.fi,aalto
56769,federal institute for occupational safety and health,dortmund,,germany,uni-muenster.de,uni-muenster
56779,stanford university,mountain view,california,united states,stanford.edu,stanford
56780,university alberta,edmonton,alberta,canada,ualberta.ca,ualberta
56781,university milan,milan,,italy,unimi.it,unimi
56782,skyline university college,sharjah,sharjah,united arab emirates,skylineuniversity.ac.ae,skylineuniversity
56786,leeds metropolitan university,leeds,w. yokshire,united kingdom,leedsmet.ac.uk,leedsmet
56787,maastricht university,maastricht,,netherlands,maastrichtuniversity.nl,maastrichtuniversity
56789,stenden university applied sciences,leeuwarden,,netherlands,stenden.com,stenden
56790,university milan,milano,,italy,unimi.it,unimi
56792,westfalische wilhelms university munster,munster,,germany,uni-muenster.de,uni-muenster
56794,university nottingham ningbo china,ningbo,zhejiang,china,nottingham.edu.cn,nottingham
56801,technische university munchen,munich,,germany,tum.de,tum
56803,columbia business school,new york,new york,united states,gsb.columbia.edu,columbia
56804,eth zurich,zurich,zurich,switzerland,ethz.ch,ethz
56807,university libre de bruxelles,brussels,,belgium,ulb.ac.be,ulb
56814,vrije university brussel,brussels,vlaams-brabant,belgium,vub.ac.be,vub
56815,freie university berlin,berlin,,germany,fu-berlin.de,fu-berlin
56816,university cagliari,cagliari,italy,italy,unica.it,unica
56817,university oviedo,oviedo,asturias,spain,uniovi.es,uniovi
56818,alba graduate business school,athens,,greece,alumni.alba.edu.gr,alba
56819,alba graduate business school,athens,,greece,alumni.alba.edu.gr,alba
56820,technische university munchen,munchen,,germany,tum.de,tum
56821,embry riddle aeronautical university,daytona beach,florida,united states,erau.edu,erau
56823,keio university,itabashi ku,,japan,yahoo.co.jp,co
56825,esan,lima,100,peru,esan.edu.pe,esan
56826,university del pacifico lima,lima,11,peru,up.edu.pe,up
56831,otto von guericke university magdeburg,magdeburg,,germany,ovgu.de,ovgu
56832,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
56833,national taiwan university,taipei,,taiwan,ntu.edu.tw,ntu
56835,rush university medical center,chicago,illinois,united states,gmail.com,gmail
56836,purdue university west lafayette,west lafayette,indiana,united states,purdue.edu,purdue
56837,university pennsylvania,philadelphia,pennsylvania,united states,uphs.upenn.edu,upenn
56838,university cologne,cologne,,germany,wiso.uni-koeln.de,uni-koeln
56840,louisiana tech university,ruston,louisiana,united states,latech.edu,latech
56841,lappeenranta university technology,lappeenranta,,finland,lut.fi,lut
56842,university del desarrollo,santiago,,chile,gmail.com,gmail
56843,university birmingham uk,birmingham,west midlands,united kingdom,bham.ac.uk,bham
56847,iowa state university,ames,iowa,united states,iastate.edu,iastate
56848,simon fraser university,vancouver,bc,canada,sfu.ca,sfu
56850,georgia state university,acworth,georgia,united states,gsu.edu,gsu
56851,university british columbia,vancouver,bc,canada,sauder.ubc.ca,ubc
56852,georgia state university,atlanta,georgia,united states,gsu.edu,gsu
56853,case western reserve university,cleveland,ohio,united states,case.edu,case
56854,university cincinnati,maineville,ohio,united states,mail.uc.edu,uc
56855,george mason university,burke,virginia,united states,gmu.edu,gmu
56856,university toronto,toronto,on,canada,utoronto.ca,utoronto
56857,rwth aachen university,aachen,nrw,germany,win.rwth-aachen.de,rwth-aachen
56862,central michigan university,mount pleasant,michigan,united states,gmail.com,gmail
56863,university lugano,lugano,,switzerland,usi.ch,usi
56868,rwth aachen university,aachen,nrw,germany,win.rwth-aachen.de,rwth-aachen
56870,university waterloo,waterloo,on,canada,uwaterloo.ca,uwaterloo
56871,mit venture mentoring service,cambridge,massachusetts,united states,MIT.EDU,EDU
56873,wpi,worcester,massachusetts,united states,wpi.edu,wpi
56874,louisiana state university,baton rouge,louisiana,united states,lsu.edu,lsu
56875,northwestern university,evanston,illinois,united states,u.northwestern.edu,northwestern
56876,louisiana state university,baton rouge,louisiana,united states,lsu.edu,lsu
56878,university toronto,toronto,on,canada,oise.utoronto.ca,utoronto
56880,virginia tech,blacksburg,virginia,united states,vt.edu,vt
56882,university maryland,college park,maryland,united states,gmail.com,gmail
56883,university valencia,valencia,,spain,uv.es,uv
56884,university valencia,valencia,,spain,uv.es,uv
56886,rmit university,melbourne,victoria,australia,rmit.edu.au,rmit
56887,stanford university,stanford,california,united states,stanford.edu,stanford
56888,northwestern university,evanston,illinois,united states,northwestern.edu,northwestern
56889,stanford university,stanford,california,united states,gsb.stanford.edu,stanford
56891,university south carolina,columbia,south carolina,united states,mailbox.sc.edu,sc
56893,columbia university,new york,new york,united states,gsb.columbia.edu,columbia
56895,foxconn technology group,taipei,,taiwan,gmail.com,gmail
56896,acadia university,wolfville,ns,canada,acadiau.ca,acadiau
56897,webster university,foothill ranch,california,united states,webster.edu,webster
56899,meiji university,tokyo,,japan,nifty.com,nifty
56900,meiji university,tokyo,,japan,kisc.meiji.ac.jp,meiji
56901,meiji university,tokyo,,japan,gmail.com,gmail
56907,pace university,new york,new york,united states,pace.edu,pace
56908,economist intellegence unit,new york,new york,united states,eiu.com,eiu
56909,northwestern polytechnical university china,xi an,shaanxi,china,163.com,163
56910,university sydney,sydney,nsw,australia,econ.usyd.edu.au,usyd
56911,queensland health,brisbane,qld,australia,health.qld.gov.au,gov
56912,university new south wales,sydney,nsw,australia,unsw.edu.au,unsw
56914,university illinois urbana champaign,urbana,illinois,united states,illinois.edu,illinois
56915,international crop research institute for semi arid tropic,niger,,niger,life.illinois.edu,illinois
56916,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
56918,laboratoire central d'entomologie agricole de kamboinse,burkina faso,,burkina faso,gmail.com,gmail
56919,university illinois urbana champaign,urbana,illinois,united states,illinois.edu,illinois
56922,china europe international business school,shanghai,non-us/non-cana,china,ceibs.edu,ceibs
56926,national university singapore,singapore,,singapore,gmail.com,gmail
56927,technische university bergakademie freiberg,freiberg,,germany,gmail.com,gmail
56934,strathclyde university,glasgow,,united kingdom,strath.ac.uk,strath
56935,university cologne dept business policy logistics,cologne,,germany,wiso.uni-koeln.de,uni-koeln
56936,university cape town,cape town,,south africa,gsb.uct.ac.za,uct
56937,university jean moulin lyon 3,ecully,,france,iseor.com,iseor
56939,volkswagen ag,hannover,,germany,volkswagen.de,volkswagen
56940,maastricht university,maastricht,,netherlands,maastrichtuniversity.nl,maastrichtuniversity
56945,university leicester,leicester,,united kingdom,le.ac.uk,le
56946,university bath,bath,,united kingdom,management.bath.ac.uk,bath
56947,iese business school,barcelona,barcelona,spain,iese.edu,iese
56948,university bergen,bergen,,norway,uib.no,uib
56950,rwth aachen university,aachen,,germany,llt.rwth-aachen.de,rwth-aachen
56951,infosys limited,bangalore,karnataka,india,gmail.com,gmail
56952,university central punjab,lahore,punjab,pakistan,ucp.edu.pk,ucp
56953,palo alto university,palo alto,california,united states,paloaltou.edu,paloaltou
56955,university north carolina charlotte,charlotte,north carolina,united states,uncc.edu,uncc
56957,quinnipiac university,hamden,connecticut,united states,quinnipiac.edu,quinnipiac
56959,university michigan,michigan,michigan,united states,umich.edu,umich
56960,melbourne university,victoria,,australia,unimelb.edu.au,unimelb
56966,greenwich university,london,,united kingdom,gre.ac.uk,gre
56969,erasmus university rotterdam,rotterdam,,netherlands,fsw.eur.nl,eur
56970,university sinos valley unisinos,sao leopoldo,rs,brazil,gmail.com,gmail
56977,durham university,durham,,united kingdom,durham.ac.uk,durham
56980,ohio state university,columbus,ohio,united states,osumc.edu,osumc
56981,huazhong university science and technology,wuhan,hubei,china,hust.edu.cn,hust
56985,national cheng kung university,tainan,,taiwan,yahoo.com,yahoo
56987,university passau,passau,bavaria,germany,uni-passau.de,uni-passau
56995,ie business school,madrid,,spain,ie.edu,ie
56997,university passau,passau,,germany,uni-passau.de,uni-passau
57000,henley business school,reading,,united kingdom,henley.ac.uk,henley
57001,graduated student,isfahan,,iran,gmail.com,gmail
57004,antai college sjtu,shanghai,shanghai,china,126.com,126
57005,hotelschool hague,amsterdam,,netherlands,hdh.nl,hdh
57007,university texas arlington,arlington,texas,united states,uta.edu,uta
57009,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
57011,ghent university,ghent,,belgium,UGent.be,UGent
57012,university bath,bath,north east some,united kingdom,bath.ac.uk,bath
57013,stanford university,stanford,california,united states,stanford.edu,stanford
57014,stanford university,stanford,california,united states,stanford.edu,stanford
57015,whu otto beisheim school management,vallendar,,germany,whu.edu,whu
57017,rutgers business school,new brunswick,new jersey,united states,business.rutgers.edu,rutgers
57018,independent scholar,worcester,,united kingdom,btinternet.com,btinternet
57023,american institutes for research,washington,district of columbia,united states,air.org,air
57027,catolica lisbon / carnegie mellon,orem,utah,united states,andrew.cmu.edu,cmu
57029,university manitoba,winnipeg,mb,canada,myumanitoba.ca,myumanitoba
57030,university navarra,pamplona,navarra,spain,unav.es,unav
57031,virginia commonwealth university,richmond,virginia,united states,vcu.edu,vcu
57033,university california san diego,san diego,california,united states,ucsd.edu,ucsd
57035,university rochester,rochester,new york,united states,mail.rochester.edu,rochester
57036,university rochester,rochester,new york,united states,rochester.edu,rochester
57037,university connecticut,storrs,connecticut,united states,business.uconn.edu,uconn
57038,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
57039,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
57040,university illinois,urbana,illinois,united states,illinois.edu,illinois
57043,auckland university technology,auckland,,new zealand,aut.ac.nz,aut
57045,humanistic management network,helsinki,,finland,aktivos.fi,aktivos
57046,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
57048,stockholm university,stockholm,,sweden,sbs.su.se,su
57051,american institutes research,washington,district of columbia,united states,air.org,air
57052,american institutes research,washington,district of columbia,united states,air.org,air
57053,miami university ohio,oxford,ohio,united states,miamioh.edu,miamioh
57054,rwth aachen university,aachen,,germany,rwth-aachen.de,rwth-aachen
57059,northeastern university,boston,massachusetts,united states,neu.edu,neu
57060,benedictine university,glencoe,illinois,united states,hotmail.com,hotmail
57061,university cambridge,cambridge,,united kingdom,yahoo.com,yahoo
57066,university calgary,calgary,alberta,canada,GMAIL.COM,COM
57067,whu otto beisheim school management,vallendar,deutschland,germany,whu.edu,whu
57070,university catolica portuguesa,lisbon,,portugal,live.com.pt,live
57079,seoul national university,seoul,,south korea,gmail.com,gmail
57081,indian institute management udaipur,gandhinagar,gujarat,india,iimu.ac.in,iimu
57082,tata institute social sciences,mumbai,maharashtra,india,tiss.edu,tiss
57083,indian institute management indore,indore,madhya pradesh,india,iimidr.ac.in,iimidr
57084,national chung hsing university,taichung,,taiwan,dragon.nchu.edu.tw,nchu
57085,michigan state university,east lansing,michigan,united states,bus.msu.edu,msu
57088,bowling green state university,bowling green,ohio,united states,bgsu.edu,bgsu
57092,hong kong polytechnic university,hong kong,hk (sar),hong kong,polyu.edu.hk,polyu
57095,queensland university technology,brisbane,qld,australia,qut.edu.au,qut
57096,huazhong university science and technology,wuhan,hubei,china,163.com,163
57097,chung ang university,seoul,,south korea,cau.ac.kr,cau
57100,yonsei university,seoul,,south korea,yonsei.ac.kr,yonsei
57103,university chicago,chicago,illinois,united states,chapinhall.org,chapinhall
57106,corporate executive board,silver spring,maryland,united states,gmail.com,gmail
57107,macquarie graduate school management,sydney,nsw,australia,mgsm.edu.au,mgsm
57108,institute innovation and knowledge management ingenio csic upv,valencia,valencia,spain,mbs.ac.uk,mbs
57109,university sydney,sydney,nsw,australia,sydney.edu.au,sydney
57110,macquarie graduate school management,sydney,nsw,australia,students.mq.edu.au,mq
57111,remin university china,beijing,,china,126.com,126
57114,open university,milton keynes,,united kingdom,open.ac.uk,open
57115,johann wolfgang goethe university frankfurt,frankfurt am main,,germany,hof.uni-frankfurt.de,uni-frankfurt
57121,aston business school,birmingham,,united kingdom,aston.ac.uk,aston
57122,johann wolfgang goethe university frankfurt,frankfurt,,germany,stud.uni-frankfurt.de,uni-frankfurt
57123,freie university berlin,berlin,,germany,fu-berlin.de,fu-berlin
57124,oxford university,oxford,,united kingdom,sbs.ox.ac.uk,ox
57125,texas a m university college station,college station,texas,united states,126.com,126
57126,antai college sjtu,shanghai,shanghai,china,126.com,126
57128,jilin university,changchun,jilin,china,126.com,126
57129,jilin university,changchun,jilin,china,126.com,126
57130,university queensland australia,brisbane,,australia,uqconnect.edu.au,uqconnect
57131,national sun yat sen university,guangzhou,,china,126.com,126
57135,university goettingen,gottingen,niedersachsen,germany,wiwi.uni-goettingen.de,uni-goettingen
57136,university oklahoma,norman,oklahoma,united states,gmail.com,gmail
57137,indiana university kelley school,bloomington,indiana,united states,gmail.com,gmail
57138,california polytechnic state university,pomona,california,united states,supomona.edu,supomona
57139,neoma business school,mont saint aignan,,france,neoma-bs.fr,neoma-bs
57140,southwestern university finance and economics,chengdu,,china,swufe.edu.cn,swufe
57141,national taiwan ocean university,keelung city,,taiwan,mail.ntou.edu.tw,ntou
57144,university nottingham ningbo china,ningbo,zhejiang,china,hotmail.com,hotmail
57146,university nottingham ningbo china,ningbo,zhejiang,china,nottingham.edu.cn,nottingham
57148,university massachusetts boston,boston,massachusetts,united states,bryant.edu,bryant
57149,freie university berlin,berlin,berlin,germany,fu-berlin.de,fu-berlin
57151,university college west flanders,bruges,,belgium,howest.be,howest
57152,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
57153,ebs business school,munich,80799,germany,ebs.edu,ebs
57154,university guelph,guelph,on,canada,uoguelph.ca,uoguelph
57155,no affiliation,seattle,washington,united states,gmail.com,gmail
57157,zurich university applied sciences,winterthur,,switzerland,zhaw.ch,zhaw
57161,carlson school management,minneapolis,minnesota,united states,umn.edu,umn
57162,university east london,london,london,united kingdom,uel.ac.uk,uel
57163,university dayton,dayton,ohio,united states,udayton.edu,udayton
57165,berman leadership development,stamford,connecticut,united states,doctorberman.net,doctorberman
57166,cardiff university,zeist,,netherlands,cardiff.ac.uk,cardiff
57169,university lahore lahore pakistan,kasur,,pakistan,lbs.uol.edu.pk,uol
57174,university texas dallas,dallas,texas,united states,utdallas.edu,utdallas
57175,icoachny,new york city,new york,united states,bobleecoach.com,bobleecoach
57177,eastern washington university,spokane,washington,united states,eagles.ewu.edu,ewu
57178,eastern washington university,spokane,washington,united states,eagles.ewu.edu,ewu
57179,eastern washington university,spokane,washington,united states,eagles.ewu.edu,ewu
57180,eastern washington university,spokane,washington,united states,eagles.ewu.edu,ewu
57181,eastern washington university,spokane,washington,united states,eagles.ewu.edu,ewu
57183,keele university,keele,staffordshire,united kingdom,keele.ac.uk,keele
57184,national central university,jhongli city,taoyuan county,taiwan,ncu.edu.tw,ncu
57185,vienna university economics and business,vienna,,austria,wu.ac.at,wu
57188,university edinburgh business school,edinburgh,,united kingdom,ed.ac.uk,ed
57189,university san diego,san diego,california,united states,sandiego.edu,sandiego
57190,university fribourg,fribourg,,switzerland,unifr.ch,unifr
57192,university virginia,charlottesville,virginia,united states,virginia.edu,virginia
57196,university illinois chicago,chicago,illinois,united states,uic.edu,uic
57197,freie university berlin,berlin,berlin,germany,fu-berlin.de,fu-berlin
57204,centre d'economie de la sorbonne,paris,paris cedex 13,france,univ-paris1.fr,univ-paris1
57205,american institutes research,washington,district of columbia,united states,air.org,air
57206,humber river regional hospital,whitby,on,canada,hotmail.com,hotmail
57207,urban institute,washington,district of columbia,united states,urban.org,urban
57208,humber river regional hospital,weston,on,canada,rogers.com,rogers
57209,american institutes research,washington,district of columbia,united states,air.org,air
57210,university colorado boulder,boulder,colorado,united states,colorado.edu,colorado
57211,xi'an jiaotong university,xi an´àœ¨äœüâ,shaanxižª¥,china,gmail.com,gmail
57214,newcastle university,newcastle upon tyne,,united kingdom,newcastle.ac.uk,newcastle
57217,george washington university,washington,district of columbia,united states,gwmail.gwu.edu,gwu
57219,mcgill university,montreal,qc,canada,mail.mcgill.ca,mcgill
57222,university massachusetts amherst,amherst,massachusetts,united states,som.umass.edu,umass
57225,chicago school prof psych / pepperdine university law school straus inst dispute resolution,los angeles,california,united states,googlemail.com,googlemail
57228,henderson state university,arkadelphia,arkansas,united states,hsu.edu,hsu
57229,henderson state university,arkadelphia,arkansas,united states,hsu.edu,hsu
57230,mcmaster university,hamilton,on,canada,mcmaster.ca,mcmaster
57231,monash university,caulfield,victoria,australia,monash.edu.au,monash
57232,columbia university,new york,new york,united states,columbia.edu,columbia
57233,roosevelt university,chicago,illinois,united states,roosevelt.edu,roosevelt
57234,university arizona,tucson,arizona,united states,email.arizona.edu,arizona
57243,seoul national university,seoul,,south korea,snu.ac.kr,snu
57244,university georgia,athens,georgia,united states,uga.edu,uga
57245,columbia university,new york,new york,united states,columbia.edu,columbia
57246,columbia university,new york,new york,united states,tc.columbia.edu,columbia
57249,german university cairo,new cairo,,egypt,guc.edu.eg,guc
57250,cairo university,giza,,egypt,yahoo.com,yahoo
57251,german university cairo,new cairo,,egypt,guc.edu.eg,guc
57252,sogang university,seoul,,south korea,bc.edu,bc
57253,national university singapore,singapore,,singapore,nus.edu.sg,nus
57254,stanford university,stanford,california,united states,stanford.edu,stanford
57255,china university political science and law,beijing,,china,cupl.edu.cn,cupl
57260,hong kong polytechnic university,kowloon,,hong kong,polyu.edu.hk,polyu
57261,hong kong polytechnic university,kowloon,,hong kong,polyu.edu.hk,polyu
57262,aarhus university,aarhus,,denmark,asb.dk,asb
57263,university campus suffolk,ipswich,suffolk,united kingdom,yahoo.co.uk,co
57265,university sheffield,sheffield,,united kingdom,sheffield.ac.uk,sheffield
57266,renmin university china,beijing,beijing,china,126.com,126
57267,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
57268,aarhus university,aarhus,,denmark,gmail.com,gmail
57269,national taiwan university,taipei,,taiwan,gmail.com,gmail
57271,national university singapore,singapore,,singapore,nuhs.edu.sg,nuhs
57273,national university singapore,singapore,,singapore,duke-nus.edu.sg,duke-nus
57274,educare consulting,bunbury,,australia,live.com.au,live
57275,royal auris group,rotterdam,,netherlands,auris.nl,auris
57276,vrije university amsterdam,amsterdam,,netherlands,vu.nl,vu
57280,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
57284,university sydney,collaroy,nsw,australia,sydney.edu.au,sydney
57285,bemidji state university,bemidji,minnesota,united states,bemidjistate.edu,bemidjistate
57286,university sydney,camperdown,,australia,sydney.edu.au,sydney
57287,wu vienna,vienna,,austria,wu.ac.at,wu
57288,university canberra,canberra,,australia,canberra.edu.au,canberra
57289,university kent,canterbury,,united kingdom,kent.ac.uk,kent
57290,university sydney,camperdown,,australia,gmail.com,gmail
57291,university west england,bristol,,united kingdom,bath.edu,bath
57294,university kent,canterbury,,united kingdom,kent.ac.uk,kent
57295,st petersburg university gsom,st. petersburg,,russian federation,mail.ru,mail
57299,university prince edward island,charlottetown,pe,canada,gmail.com,gmail
57301,rwth aachen university,aachen,,germany,time.rwth-aachen.de,rwth-aachen
57308,shah abdul latif university / sukkur institute business administration,khairpur mirs and sukkkur,sindh,pakistan,iba-suk.edu.pk,iba-suk
57309,oregon state university,corvallis,oregon,united states,oregonstate.edu,oregonstate
57310,radboud university nijmegen,nijmegen,,netherlands,fm.ru.nl,ru
57313,center for ethical business cultures,st. paul,minnesota,united states,gmail.com,gmail
57314,ceibs,shanghai,shanghai,china,gmail.com,gmail
57316,claremont graduate university,claremont,california,united states,cgu.edu,cgu
57317,claremont graduate university,claremont,california,united states,cgu.edu,cgu
57319,franklin marshall college,lancaster,pennsylvania,united states,fandam.edu,fandam
57321,university wyoming,laramie,wyoming,united states,uwyo.edu,uwyo
57322,wisdom business,buurmalsen,,netherlands,tiscali.nl,tiscali
57324,university cambridge,cambridge,cambridgeshire,united kingdom,cam.ac.uk,cam
57326,university warwick,coventry,west miidlands,united kingdom,outlook.com,outlook
57331,university guelph,guelph,on,canada,uoguelph.ca,uoguelph
57343,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
57344,university missouri st louis,st. louis,missouri,united states,edwardjones.com,edwardjones
57346,bocconi university,milano,,italy,unibocconi.it,unibocconi
57350,national chiayi university,chiayi,,taiwan,mail.ncyu.edu.tw,ncyu
57351,richard ivey school business,london,on,canada,ivey.ca,ivey
57352,barna business school,santo domingo,,dominican republic,gmail.com,gmail
57353,national university singapore,singapore,,singapore,nus.edu.sg,nus
57354,national university singapore,singapore,,singapore,nus.edu.sg,nus
57364,kurt salmon,atlanta,georgia,united states,kurtsalmon.com,kurtsalmon
57365,catholic university milan,milan,,italy,unicatt.it,unicatt
57367,novancia business school,paris,,france,novancia.fr,novancia
57368,iese,madrid,,spain,iese.edu,iese
57372,university hamburg,hamburg,,germany,wiso.uni-hamburg.de,uni-hamburg
57374,university south africa,pretoria,gauteng,south africa,unisa.ac.za,unisa
57375,gly solutions llc,colorado springs,colorado,united states,glysolutions.com,glysolutions
57377,queen school business canada,kingston,on,canada,queensu.ca,queensu
57383,bpi consortium,minneapolis,minnesota,united states,bpi-consortium.com,bpi-consortium
57384,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
57386,iese business school,madrid,,spain,gmail.com,gmail
57387,harvard university,boston,massachusetts,united states,hms.harvard.edu,harvard
57388,pennsylvania state university,university park,pennsylvania,united states,psu.edu,psu
57392,pepperdine university,malibu,california,united states,pepperdine.edu,pepperdine
57397,ghent university,gent,,belgium,gmail.com,gmail
57398,ghent university,gent,,belgium,ugent.be,ugent
57399,stanford university,palo alto,california,united states,stanford.edu,stanford
57400,hebrew university jerusalem,rechovot,,israel,barak.net.il,barak
57402,durham university,durham,,united kingdom,durham.ac.uk,durham
57403,university richmond,richmond,virginia,united states,richmond.edu,richmond
57404,george mason university,fairfax,virginia,united states,gmu.edu,gmu
57407,fundacao getulio vargas,santo andre,sp,brazil,yahoo.com.br,yahoo
57408,university iowa,iowa city,iowa,united states,uiowa.edu,uiowa
57412,unifesp,osasco,sp,brazil,unifesp.br,unifesp
57413,stockholm school economics,stockholm,,sweden,phdstudent.hhs.se,hhs
57414,technical university munich,munich,bavaria,germany,tum.de,tum
57415,indiana university,bloomington,indiana,united states,indiana.edu,indiana
57416,insead,fontainebleau,,france,insead.edu,insead
57426,fgv eaesp,sao paulo,sp,brazil,gmail.com,gmail
57431,university central florida,orlando,florida,united states,ist.ucf.edu,ucf
57432,university wuppertal,wuppertal,,germany,uni-wuppertal.de,uni-wuppertal
57434,nottingham trent university,nottingham,,united kingdom,gmail.com,gmail
57435,harvard university,boston,massachusetts,united states,hbs.edu,hbs
57437,none,philadelphia,pennsylvania,united states,gmail.com,gmail
57439,university de caxias do sul,caxias do sul,,brazil,bol.com.br,bol
57446,leuphana university luneburg,luneburg,,germany,uni.leuphana.de,leuphana
57447,mcgill university,montreal,qc,canada,yahoo.com,yahoo
57449,johann wolfgang goethe university frankfurt,frankfurt,,germany,gmail.com,gmail
57451,pompeu fabra university,barcelona,,spain,upf.edu,upf
57452,oakland university,rochester,michigan,united states,oakland.edu,oakland
57454,university guelph,guelph,on,canada,uoguelph.ca,uoguelph
57456,university phoenix,delafield,wisconsin,united states,Phoenix.edu,Phoenix
57459,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
57460,meiji university,tokyo,,japan,ken-suzuki.net,ken-suzuki
57461,meiji university,tokyo,,japan,nifty.com,nifty
57462,university wollongong,wollongong,nsw,australia,uow.edu.au,uow
57466,university ulster,newtownabbey,co. atrium,united kingdom,ulster.ac.uk,ulster
57468,cleveland state university,olmsted falls,ohio,united states,vikes.csuohio.edu,csuohio
57469,tamkang university,new taipei city,,taiwan,gmail.com,gmail
57473,university albany state university new york,albany,new york,united states,albany.edu,albany
57474,university memphis,memphis,tennessee,united states,memphis.edu,memphis
57478,national kaohsiung university applied sciences,kaohsiung,,taiwan,hotmail.com,hotmail
57479,michigan state university,east lansing,michigan,united states,msu.edu,msu
57480,saint louis university,st. louis,missouri,united states,slu.edu,slu
57481,university toronto,toronto,on,canada,rotman.utoronto.ca,utoronto
57482,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
57483,national changhua university education,changhua,,taiwan,cc.ncue.edu.tw,ncue
57487,tamkang university,new taipei city,,taiwan,hotmail.com,hotmail
57489,ivey school business,london,on,canada,ivey.ca,ivey
57490,university michigan ann arbor,ann arbor,michigan,united states,umich.edu,umich
57492,london business school,london,,united kingdom,london.edu,london
57496,university technology sydney,sydney,nsw,australia,uts.edu.au,uts
57498,university technology sydney,sydney,nsw,australia,uts.edu.au,uts
57499,china europe international business school,shanghai,,china,ceibs.edu,ceibs
57500,university technology sydney,broadway,nsw,australia,uts.edu.au,uts
57501,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
57502,case western reserve university,crozet,virginia,united states,case.edu,case
57504,tsinghua sem,beijing,,china,sem.tsinghua.edu.cn,tsinghua
57505,massachusetts institute technology,boston,massachusetts,united states,mit.edu,mit
57506,case western reserve university,beachwood,ohio,united states,gmail.com,gmail
57509,korea university business school,guri si,gyeonggi-do,south korea,illinois.edu,illinois
57510,deakin university,melbourne,victoria,australia,deakin.edu.au,deakin
